image,roi,density,determinant,mean_eigen,min_eigen,max_eigen,mean_distance,variance_mean,range_mean
CASE 1 (106).JPG,2,481,15009.295687722459,30.988976649921852,12.787934637103898,60.90920592462702,8.890963693995833,30.92455050304051,17.040147683241642
CASE 1 (107).JPG,1,650,9319.65627309349,27.39209018915835,9.708826862967857,55.02113259924665,8.370800633925867,27.349948511944262,16.83249090988824
CASE 1 (107).JPG,2,481,15009.295687722459,30.988976649921852,12.787934637103898,60.90920592462702,8.890963693995833,30.92455050304051,17.040147683241642
CASE 1 (108).JPG,1,318,5044.8360797819305,25.184511210467146,6.689069624660701,55.202104538985,7.76739524883222,25.105314634333585,16.69853815667584
CASE 1 (108).JPG,2,192,5212.097781471742,23.181406858811723,6.003967132321399,43.65423258755004,7.264191645046561,23.06067036475541,16.922434145520437
CASE 1 (109).JPG,1,412,2650.555543578585,18.264317161109272,6.138134512233949,36.97671818270365,6.57455458982513,18.219986294213367,16.66630602448304
CASE 1 (109).JPG,2,212,3007.251170017022,17.38933061856077,6.346704261159692,30.05688854652108,6.2165931971933635,17.3073054741336,16.92756166906423
CASE 1 (11).JPG,1,158,65.54072661933247,27.636288003405976,0.1049015577445155,74.40714583081004,8.306446707491352,27.461374788194558,13.11558713956372
CASE 1 (11).JPG,2,303,3655.4661840856143,25.814337947483036,6.098402962705037,61.61647032860268,7.769896741154016,25.729142112672864,17.286736768053338
CASE 1 (110).JPG,1,398,2068.815512440212,13.389995797749066,9.084409834186516,19.26377877506956,5.418749986781872,13.356352592227077,13.054783008320568
CASE 1 (110).JPG,2,226,10773.489599911762,28.812424117370153,9.626500399811276,57.268697894299834,8.733137416003819,28.68493551508089,16.927209809273513
CASE 1 (111).JPG,1,383,1835.1581968498335,20.241125088077748,4.2114780971108505,47.299242925768425,7.070008058341977,20.188276197508344,16.661381726680904
CASE 1 (111).JPG,2,261,17754.699043566852,37.3607686685127,10.714168984514936,80.87929168770529,9.734958986008095,37.21762396097048,16.956966159731255
CASE 1 (112).JPG,1,383,1835.1581968498335,20.241125088077748,4.2114780971108505,47.299242925768425,7.070008058341977,20.188276197508344,16.661381726680904
CASE 1 (112).JPG,2,261,17754.699043566852,37.3607686685127,10.714168984514936,80.87929168770529,9.734958986008095,37.21762396097048,16.956966159731255
CASE 1 (113).JPG,1,70,1921.7695251665543,21.180353714617716,5.392093039417647,51.18603104959769,6.464649384425273,20.877777232980318,15.556389744506857
CASE 1 (113).JPG,2,226,4063.1150609674705,22.460640848965493,6.796201593340458,48.17599560697741,7.586168953276882,22.36125748237713,16.700776981714814
CASE 1 (114).JPG,1,194,7987.722243908157,29.79865283764624,5.992520205830502,61.85326109648773,9.068492802442343,29.645051534359407,16.77162494509025
CASE 1 (114).JPG,2,589,5303.179829908087,22.611289529350273,7.27347069677268,43.98340120141715,7.350819111301519,22.57290024322236,17.273167864968507
CASE 1 (115).JPG,1,324,7144.904721681477,27.753014676440728,8.099207555380707,60.60331821723844,8.538065228575949,27.667357223735678,17.073575287102326
CASE 1 (115).JPG,2,458,7047.922187869272,24.725370651554627,9.868797506921025,50.03368708704304,8.003171060292553,24.67138512611457,17.409723020011032
CASE 1 (116).JPG,1,514,7403.515549068711,39.28667028153075,5.849874862008522,99.25992153305737,9.885289693319287,39.21023707086632,17.28329355626721
CASE 1 (116).JPG,2,842,11111.568273334162,50.8035279509731,6.445208180544387,133.0032523695946,11.86217170625105,50.743191219439844,17.365666144478496
CASE 1 (117).JPG,1,56,1777.6379237217025,15.261714689700943,5.591776900235942,29.368929086728265,5.979882696720418,14.989184070241995,16.270673123327004
CASE 1 (117).JPG,2,247,3496.3968088110446,21.104784077412834,6.749425873889027,45.071416385212295,6.786277694054074,21.019339607463788,17.102786971020233
CASE 1 (118).JPG,1,138,1380.939149912118,24.591084166094323,2.8383036626879736,63.24165222194799,7.430207218794729,24.412887904021172,16.8477193837691
CASE 1 (118).JPG,2,165,2572.316872192266,23.976461098664117,4.721487648300953,57.7786170966607,7.675411893670339,23.831149213217653,17.14443739599037
CASE 1 (119).JPG,1,175,1233.634676238582,26.79372389512274,2.559827372755957,71.03728674765154,7.568936211407805,26.640616901436328,17.337116338738237
CASE 1 (119).JPG,2,165,1337.951763684359,23.604376050133386,2.9712041416187316,60.38462433298682,7.6157378414350925,23.461319225587122,16.39981338464126
CASE 1 (12).JPG,1,158,61.56688480475343,23.861848750660755,0.11772378377587771,63.19178728668384,7.786801159595329,23.710824391479353,12.748737376971087
CASE 1 (12).JPG,2,303,2909.3501852462955,21.51839820133418,6.191804320867428,48.718844023500495,7.190282259462225,21.447380385488184,17.313390802645873
CASE 1 (120).JPG,1,54,1657.452239603526,40.679528068351765,2.003411439164509,112.69391619765155,10.560419654741127,39.92620347449343,15.026657814850829
CASE 1 (120).JPG,2,188,2786.040780650906,28.413094881747103,4.5866402030696385,72.24476637806478,7.991113077102654,28.261961398333558,17.05618659224037
CASE 1 (121).JPG,1,151,609.8659503546056,23.545570156761794,1.0451810114692484,59.840575275388964,7.1268964144798685,23.38963922857133,15.312543772887082
CASE 1 (121).JPG,2,289,3163.2517542077558,24.475910257209247,5.5206719509233775,58.033792174018295,7.4493958005023195,24.391218526215443,17.205921179486925
CASE 1 (122).JPG,1,486,2081.4497699870444,24.274595297207654,4.195595342169843,60.41684567075004,7.2199810440805345,24.22464757025865,16.83488581055143
CASE 1 (122).JPG,2,248,3872.806290660286,18.490363325082722,8.532107326049298,33.313642959114496,6.898326100246702,18.41580540844932,15.145427927035323
CASE 1 (123).JPG,1,486,2081.4497699870444,24.274595297207654,4.195595342169843,60.41684567075004,7.2199810440805345,24.22464757025865,16.83488581055143
CASE 1 (123).JPG,2,248,3872.806290660286,18.490363325082722,8.532107326049298,33.313642959114496,6.898326100246702,18.41580540844932,15.145427927035323
CASE 1 (124).JPG,1,43,9.63723021395135,27.242534531024884,0.018550879749766654,74.76012657894175,8.259870560157292,26.608987216349885,11.640086469532996
CASE 1 (124).JPG,2,74,9507.013189677014,31.723257418379546,9.695364467083325,71.82148724578178,9.227872391815902,31.294564750563598,16.336078782511283
CASE 1 (125).JPG,1,239,2387.8223983438943,30.585698357673568,4.222694109408508,80.51082786252377,8.15170782269562,30.457724724377872,17.02022221290521
CASE 1 (125).JPG,2,452,5376.12226534543,36.81050040746782,7.015773456258207,95.38179710194761,9.437188960781368,36.72906124727434,17.47027309683803
CASE 1 (126).JPG,1,230,1810.1475578876273,30.07449849848491,3.6210709996160744,80.38358159939523,8.170357432703133,29.943739809361023,16.684759087253283
CASE 1 (126).JPG,2,436,3614.731188155375,34.61582167803271,5.042580326007613,90.92062803751142,9.0918280984633,34.53642759161523,17.369952821162638
CASE 1 (127).JPG,1,152,1574.8363839987203,33.299839038871816,2.8727523380713196,91.00279889846658,9.117205973687163,33.080761150458194,17.019092336391548
CASE 1 (127).JPG,2,424,2660.6084905902394,35.411353182391515,3.8522870681571257,95.1209439894605,9.320231720342564,35.32783583998023,17.279554493162063
CASE 1 (128).JPG,1,437,948.2989758491059,26.95212265787872,2.1164410030108844,72.56530941545266,7.697224960215092,26.890447319988848,16.427635746477545
CASE 1 (128).JPG,2,367,2771.4768194533945,28.824873752956123,4.4311075447377,73.53829683108764,8.179533795295528,28.746331862621076,17.147387395345646
CASE 1 (129).JPG,1,188,993.134839865474,26.084502302799958,2.487047476392659,70.06732924371346,7.592884494833315,25.945754950125487,17.19070928160337
CASE 1 (129).JPG,2,616,1909.0489478338852,28.63641145260664,3.2553029267905838,74.81540103253855,8.226018245050707,28.58992377167712,17.26380434194498
CASE 1 (13).JPG,1,16,8379.842673693607,58.989253261287296,3.530995142050127,158.45995854480998,12.788592022834084,55.302424932456866,16.00623364947189
CASE 1 (13).JPG,2,132,456.800121693928,17.720831090765977,1.010612020852681,41.17399440349699,5.568786533514141,17.586582370381382,16.975230582848564
CASE 1 (130).JPG,1,812,3226.6469744543906,33.8371019760973,3.8903530855038304,88.21943049047427,8.929652212417938,33.79543066824499,17.102580208804824
CASE 1 (130).JPG,2,687,4829.147310622696,32.936506088509375,6.0323368425861,83.14941184788262,8.863350632727329,32.88856357600792,17.470813618535068
CASE 1 (131).JPG,1,417,2832.333171137744,39.47019434895497,3.423877310980083,107.27543673601139,10.03805907622407,39.37554160471288,16.988819508821308
CASE 1 (131).JPG,2,632,3577.943640777418,37.947794379634345,4.135038540136427,101.15434143193528,9.753453540927783,37.88775040118551,17.471933424173212
CASE 1 (132).JPG,1,449,2250.478780301157,28.814751570659343,3.3346063406011464,73.98810214841397,8.22730686280842,28.750576177406227,16.79265079819059
CASE 1 (132).JPG,2,599,6161.66496844509,33.188929671398476,7.555847543510334,82.07513071683998,8.9622683012558,33.133522443232515,17.43529954269553
CASE 1 (133).JPG,1,289,3392.0527376964988,22.610987268894164,7.838406039596775,51.609517701517085,7.398088368155353,22.532748558621197,16.80378578359934
CASE 1 (133).JPG,2,530,2843.7677738628636,16.96396255919019,7.245786605315558,30.975843316113803,5.917876949975255,16.93195508266343,17.433835363168658
CASE 1 (134).JPG,1,166,587.5786751459887,15.554794135118371,1.9980233335454554,36.64020304143302,5.788860078992835,15.461090555991163,16.79957858361053
CASE 1 (134).JPG,2,344,952.6469923579529,15.03882790326631,3.5289316618106126,33.53849069215834,5.626270263975807,14.995110380291706,17.334582996524713
CASE 1 (135).JPG,1,166,587.5786751459887,15.554794135118371,1.9980233335454554,36.64020304143302,5.788860078992835,15.461090555991163,16.79957858361053
CASE 1 (135).JPG,2,344,952.6469923579529,15.03882790326631,3.5289316618106126,33.53849069215834,5.626270263975807,14.995110380291706,17.334582996524713
CASE 1 (136).JPG,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASE 1 (136).JPG,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASE 1 (137).JPG,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASE 1 (137).JPG,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASE 1 (138).JPG,1,325,12626.446584736716,39.695911815825355,8.675695117548416,95.1099437199073,9.96165874264102,39.57377054869973,17.044993834910482
CASE 1 (138).JPG,2,233,8517.415818626638,23.661412384122155,10.57752054678061,40.5476992167305,7.119661395832602,23.559861258010045,16.75333238599384
CASE 1 (139).JPG,1,354,11377.43686658294,36.947420755330576,8.064854314078989,86.460856523297,9.427977841678421,36.843049510259036,17.17813007493582
CASE 1 (139).JPG,2,205,11650.364886853333,31.583151906948547,10.031980373901678,67.51703891771726,8.32099576450268,31.429087751304888,17.338326101026805
CASE 1 (14).JPG,1,144,3857.4714825873825,28.48019049046319,4.57708707199518,68.57329651764111,7.891655020073746,28.282411389834962,17.282853137254886
CASE 1 (14).JPG,2,806,6227.289137734413,31.951295615545714,8.386988619842873,77.94047357528916,8.97949743209909,31.91165380957112,17.374928815679016
CASE 1 (140).JPG,1,64,177.73626665593252,11.595199571979345,1.462090586535077,29.153789400033837,4.844764752434884,11.414024578667169,12.824121506233775
CASE 1 (140).JPG,2,50,367.1970059069788,10.824072591971904,2.178980135658722,22.95060695704958,4.542047811498147,10.607591140132465,15.308090457630248
CASE 1 (141).JPG,1,64,318.83696711660997,33.75835004065707,0.7178050727089311,95.92680611325676,9.474144520439642,33.230875821271816,16.039596106878285
CASE 1 (141).JPG,2,50,297.1655975895099,29.175211475171853,0.5932614070232917,80.72753046630358,8.56712467830651,28.59170724566845,16.672543936499135
CASE 1 (142).JPG,1,436,5674.077315708778,24.822149144741683,9.21147343534801,53.80704245130692,8.148563130455209,24.765217610006044,17.152182855455113
CASE 1 (142).JPG,2,227,6594.119385428008,22.47310135498584,10.458529930710592,41.92028633712939,7.486832632193532,22.374100908488114,17.09249830334895
CASE 1 (143).JPG,1,383,6034.962553872733,23.656859622144722,9.849373496776975,48.483351099486946,7.692180021497794,23.595092364645655,16.468825297941375
CASE 1 (143).JPG,2,463,10253.016546439076,28.05398477472107,12.109770575890902,57.2677074592101,8.569452934531048,27.993393014948456,17.39971689277384
CASE 1 (144).JPG,1,383,5255.9773811354635,22.508011536658856,9.850150569212136,46.0989122767265,7.43218825989253,22.449243882516132,16.45802133779026
CASE 1 (144).JPG,2,463,10762.518623594757,27.820300746554427,11.984589813851724,55.210855658145874,8.489696008462536,27.760213703905293,17.38919323131508
CASE 1 (15).JPG,1,220,560.5874925384159,12.17211104766683,2.717894942711943,25.805713167366363,4.906978535007343,12.11678327017743,17.02567900848769
CASE 1 (15).JPG,2,188,1095.9160134187425,18.667203480012514,2.3179077726251367,42.57973575104392,6.198932282781947,18.567909844480535,17.285704949552592
CASE 1 (16).JPG,1,328,715.3426810936719,15.945083483525766,2.9379977382395293,38.587435743547566,5.539849630771163,15.896470424124766,17.051880805170992
CASE 1 (16).JPG,2,79,79.59444603542009,9.974656765122182,0.38379666444177474,18.05161783172085,4.618932214469197,9.848395287082658,13.049412457553075
CASE 1 (17).JPG,1,239,3393.7260584652367,27.969885803367802,5.336427250694726,69.4110804165748,8.42951371496178,27.852856992475072,16.730166460859802
CASE 1 (17).JPG,2,79,3289.1194403761738,24.534693315944214,4.6348170792584416,56.382922836563154,8.044633709213185,24.224127577767685,15.773839978637776
CASE 1 (18).JPG,1,102,0.06742206864513359,4.58465787840676,0.002702071411679885,11.600291724716651,3.22713960850712,4.539710252147871,6.929133795838102
CASE 1 (18).JPG,2,109,3415.700865437922,37.896205905398965,2.9841240246950527,99.16145744542678,9.69305063997747,37.548534291587934,17.317008580581497
CASE 1 (19).JPG,1,102,0.06742206864513359,4.58465787840676,0.002702071411679885,11.600291724716651,3.22713960850712,4.539710252147871,6.929133795838102
CASE 1 (19).JPG,2,109,3415.700865437922,37.896205905398965,2.9841240246950527,99.16145744542678,9.69305063997747,37.548534291587934,17.317008580581497
CASE 1 (2).JPG,1,368,5934.520786468918,25.778196166743456,9.190399098337803,56.76960912621088,7.825852508145854,25.70814672063817,17.014801455918914
CASE 1 (2).JPG,2,183,1292.237786761282,15.846878715413515,3.1223135535725985,31.11842408505622,6.495828844433347,15.760283749755516,16.226798188847734
CASE 1 (20).JPG,1,105,1472.008495040446,41.41549058830895,1.1697827294160121,111.82360327100534,10.402064865376579,41.0210573446108,16.856050611589882
CASE 1 (20).JPG,2,110,976.6455935495264,36.411646257178276,0.8134537300189211,95.90233121363833,9.604042107297689,36.08063129120391,16.49084324363201
CASE 1 (21).JPG,1,99,632.1154054811965,33.929063242656845,0.8838833158191806,93.23263306510229,9.1774571544111,33.586345432124986,15.780253194309944
CASE 1 (21).JPG,2,116,861.9267632309108,37.332345060457946,1.17953893375754,103.77606598663338,9.667034461585105,37.010514499591906,17.159256325519518
CASE 1 (22).JPG,1,207,520.9029854958359,28.688287733789792,0.9357774744040877,77.99175960943678,7.8834253588721195,28.54969697179077,16.32861749626886
CASE 1 (22).JPG,2,140,2404.859496858188,40.477702115641776,2.478249547601524,110.1447566652671,10.146998545689682,40.18857567195862,17.133709917407344
CASE 1 (23).JPG,1,134,1013.443220862178,32.22710007356242,1.8315390544904036,88.60485806544551,8.894338084398626,31.986599326744766,16.444333194018764
CASE 1 (23).JPG,2,84,2691.030924316068,36.77598641244234,3.256017942453634,98.69813410790084,9.508042650545425,36.33817705038944,16.982215295604874
CASE 1 (24).JPG,1,159,637.4005618546369,23.78644616050947,2.0861725379341904,64.53904106694901,7.670349876703887,23.636845870191802,16.055546625494316
CASE 1 (24).JPG,2,59,332.64418183802445,14.958713672076195,1.03624780905723,34.548316491623666,6.141185091646893,14.705176152210514,12.454869786316083
CASE 1 (25).JPG,1,259,511.4364460177824,27.66615013883377,1.2933855671685741,76.53873178059054,7.98106433955396,27.55933102632862,16.356762031816228
CASE 1 (25).JPG,2,67,413.2659926119607,21.266637248308765,0.7238905228263413,52.12320930350944,7.239803806727771,20.949224752065337,13.377602158258291
CASE 1 (26).JPG,1,394,3253.3088592901977,27.219093695630423,5.245982062241761,67.18010655081697,8.237508662372377,27.150009701479078,17.319034269813745
CASE 1 (26).JPG,2,148,1476.4098217948374,24.789816085742117,3.40270307628891,64.20925817064074,7.237654688120845,24.622317328406016,15.978373783029589
CASE 1 (27).JPG,1,394,3253.3088592901977,27.219093695630423,5.245982062241761,67.18010655081697,8.237508662372377,27.150009701479078,17.319034269813745
CASE 1 (27).JPG,2,148,1476.4098217948374,24.789816085742117,3.40270307628891,64.20925817064074,7.237654688120845,24.622317328406016,15.978373783029589
CASE 1 (28).JPG,1,342,465.74709682921844,27.26265931617894,0.62603082529263,70.62838780059228,8.082690281724293,27.18294393806148,17.30278841994358
CASE 1 (28).JPG,2,202,178.24761975450323,20.775089751439413,0.3879286933822575,53.31980029385257,6.959266065160691,20.672242772471908,15.707867771232571
CASE 1 (29).JPG,1,218,1807.1815031939932,17.92715352280779,3.6159331232702505,36.45651186678036,6.23578475851844,17.844918873620607,17.15924940568989
CASE 1 (29).JPG,2,132,2309.629441402753,30.326854573285033,3.4766187377403455,79.1059396333587,8.997486144272282,30.09710567500255,16.252705341935165
CASE 1 (3).JPG,1,543,4191.529092126972,22.635372263055938,8.060211254969731,49.29705667099985,7.633591450050634,22.593686494615657,16.708001293657702
CASE 1 (3).JPG,2,322,22992.196253052425,46.434225026847564,12.202043026046674,109.96531319846218,11.367008837494685,46.290019359062256,17.423358872094806
CASE 1 (30).JPG,1,178,573.8140628463841,17.378831619167126,1.834151434419265,43.03221068632871,6.116345167920593,17.28119773366619,16.669363405790385
CASE 1 (30).JPG,2,170,1101.8328352954652,20.460352481282857,2.424255975230884,49.83700102678871,6.5571018439196775,20.339997466687077,17.196957453125304
CASE 1 (31).JPG,1,114,1828.1102144302856,35.85875755040731,2.625931988682343,97.83448839285332,9.14607531831495,35.544207045579185,16.478620290981052
CASE 1 (31).JPG,2,107,1998.582742194424,34.306175912786124,2.1045012394069755,90.29681753231202,8.853120465242112,33.98555744631147,16.916179617926815
CASE 1 (32).JPG,1,295,2871.861829539008,38.03139529458398,3.2605007952815557,102.21665593653603,9.947682769619998,37.90247531053452,17.01625947608889
CASE 1 (32).JPG,2,198,2858.095067221246,29.37199084131259,3.7456110763195087,74.06836952097139,8.23775928982026,29.223647453225183,17.051954016262343
CASE 1 (33).JPG,1,295,2871.861829539008,38.03139529458398,3.2605007952815557,102.21665593653603,9.947682769619998,37.90247531053452,17.01625947608889
CASE 1 (33).JPG,2,198,2858.095067221246,29.37199084131259,3.7456110763195087,74.06836952097139,8.23775928982026,29.223647453225183,17.051954016262343
CASE 1 (34).JPG,1,58,1382.6779475035903,27.336462584443666,2.4914385955161973,71.78715507104215,7.951156666863397,26.865144264022224,15.973153214881313
CASE 1 (34).JPG,2,50,6504.118928442255,46.22125098046857,4.465419090312562,122.28743874374317,10.983248509110421,45.29682596085922,17.032392478888323
CASE 1 (35).JPG,1,49,1369.31288800479,50.16517843613439,1.24211982215235,141.46042312500884,11.493790967354698,49.141399284376554,17.17793234842366
CASE 1 (35).JPG,2,82,253.09180413693298,23.18656564585359,0.6124659122806632,62.31595844256106,7.298638113088847,22.90380265017245,16.247624094820548
CASE 1 (36).JPG,1,402,480.72654681619235,23.647443105123106,0.9746803691520275,62.01442597267705,7.50155008597574,23.588618619786946,17.2376177581558
CASE 1 (36).JPG,2,230,233.1423976700666,17.151656698385555,0.8660472455682465,44.54561505650258,6.166812454574506,17.07708427795778,17.113396829102694
CASE 1 (37).JPG,1,81,690.5524573790648,11.850248947190716,2.8609186051417157,21.422495879423764,5.357240842159928,11.70394957747231,15.408981800468254
CASE 1 (37).JPG,2,30,6093.770129888893,53.001188567499696,3.6032650436301448,143.6253599471393,11.920414338160095,51.234482281916364,16.803270260012336
CASE 1 (38).JPG,1,336,1208.0393760380239,20.996735311415595,2.6478784072884074,51.48008090663483,7.408951763655665,20.934245027750663,16.64737866853713
CASE 1 (38).JPG,2,39,588.1841436688104,17.794546319011364,1.0536021287373645,37.40548017017623,5.953343067566444,17.338275900575194,16.639232629428488
CASE 1 (39).JPG,1,336,1467.6932408056057,27.71831857238929,2.2981418283124126,71.9849059825767,8.404902920090844,27.63582357663813,16.200453449834253
CASE 1 (39).JPG,2,39,1480.3775609603244,16.70411288955605,3.1594282694666243,32.5640985654637,5.452917180836637,16.275802302644355,16.75699044573011
CASE 1 (4).JPG,1,89,1977.7112983512031,32.89615434218069,2.3800492937455937,86.72717299041028,9.315361464438581,32.52653463047077,16.58070424045123
CASE 1 (4).JPG,2,120,1667.190055603714,29.681212390098636,2.3989147284720973,77.70040934084113,8.241919329788564,29.43386895351448,17.40995876013456
CASE 1 (40).JPG,1,334,353.8034070571649,25.72829341425999,0.5076555749504783,66.13993014396173,7.817395702701939,25.651262595654416,17.242837664750095
CASE 1 (40).JPG,2,378,231.86427973963288,21.76915415963695,0.5604127003281816,57.55897044382593,6.931690757919138,21.711563804717276,17.28091677051162
CASE 1 (41).JPG,1,298,340.74902066293026,28.297263986033,0.7117303969208445,78.04568847224672,8.363038859064066,28.202306724334935,16.69637765218071
CASE 1 (41).JPG,2,249,408.907005154411,28.931627414462085,0.6308994471096597,77.83720079968057,8.662678887881537,28.815436139705195,16.82710616598449
CASE 1 (42).JPG,1,298,885.4295747072805,16.483578689364663,3.632141391991279,39.67413311881329,5.829990503479558,16.428264666917126,16.789434255681094
CASE 1 (42).JPG,2,249,1210.3928678305374,16.08800644451892,4.039756649932193,35.8717138134992,6.011760815686009,16.02339597687026,17.075770656290036
CASE 1 (43).JPG,1,275,250.5816639233891,26.887870660743328,0.38596001661424817,71.15306150561646,7.84945767449003,26.79009658561335,16.80657189814178
CASE 1 (43).JPG,2,148,416.0338441722722,36.906485151020185,0.4221063002973787,100.48919056579516,9.881335182549185,36.657117008107896,17.117939845549685
CASE 1 (44).JPG,1,261,250.1003152871256,28.599093326476336,0.42166560047870744,77.74667347981169,8.344200578176192,28.489518256259927,16.714583320593
CASE 1 (44).JPG,2,162,273.74331233883953,28.006545518132537,0.46670721280201377,75.81660494188964,7.860624633330267,27.833665607526772,17.0911768597413
CASE 1 (45).JPG,1,304,738.5295440265832,29.588842135825164,1.2708739436985652,80.25471418793235,8.995227231428837,29.491510418273112,17.139428502960566
CASE 1 (45).JPG,2,186,958.3629772021693,28.50181149216768,1.6964678830977349,76.41635163652175,8.55319697641664,28.348575946510874,17.06622308472574
CASE 1 (46).JPG,1,457,1588.6857056292943,27.578332909016495,3.665519965433454,73.143996348121,8.167711100594701,27.517986447508832,17.2214972317385
CASE 1 (46).JPG,2,194,2156.5047961754967,31.169065404353464,4.318345029817797,83.18562352578185,9.091302686832105,31.008400118764,16.40503848626791
CASE 1 (47).JPG,1,563,3724.848466025279,27.311040156689533,5.93390052493854,66.56964524360933,8.043031193555578,27.262530316269146,17.32990246144612
CASE 1 (47).JPG,2,360,2445.8858348941912,34.3310398267607,4.089525075494513,92.43312688427389,9.596796566883336,34.23567582724194,17.0542536750083
CASE 1 (48).JPG,1,563,1078.7926789594342,25.687808966822303,1.7420727081380314,65.92847634339536,7.759780171914716,25.642182307911444,17.33011510786302
CASE 1 (48).JPG,2,360,1236.9481972989215,32.08370646645107,2.171226891057185,87.57457878269967,9.050655134448988,31.994585059599828,17.049641071195904
CASE 1 (49).JPG,1,183,369.8889607985748,10.235470120026099,1.8800141329663909,17.728663644537583,4.574053840075177,10.179538589315571,16.982610349868768
CASE 1 (49).JPG,2,121,1149.5509275603615,17.129518495930526,3.3494580339345488,39.30789940325938,6.251828231105702,16.98795222736911,16.25350125780109
CASE 1 (5).JPG,1,221,690.7163091313724,39.89691412354327,0.7535861383179848,110.65392086056742,10.068157573710995,39.71638510035981,16.940129455950125
CASE 1 (5).JPG,2,169,1516.2969340314592,45.20415546659283,1.1562202817334406,123.86905243396913,10.886068351238636,44.93667525673131,17.173733249560716
CASE 1 (50).JPG,1,410,752.472179113386,39.7495602605514,1.353110475153633,112.97311137312205,10.068231965956125,39.65261011357455,17.209260888665295
CASE 1 (50).JPG,2,153,615.8398168869704,32.4987377439171,0.9843351410589984,89.52330227439369,9.508600235169272,32.28632769330327,17.060704964947615
CASE 1 (51).JPG,1,213,2115.1907141085767,36.099566616632764,1.6603869414230459,92.92998978742338,9.691351234031458,35.930085083221314,17.001777451860114
CASE 1 (51).JPG,2,206,1442.7381432517122,29.82886392386456,2.247678003137949,79.12688776429633,7.98704311516311,29.684063613554514,16.930202680737015
CASE 1 (52).JPG,1,374,5332.880673521321,35.52262441726631,6.837919735104064,91.17620764932174,9.689053136851811,35.42764413807573,17.167791417149125
CASE 1 (52).JPG,2,297,3489.641810483681,23.208585049054907,7.0286216802146875,53.278331876987934,6.973148218668265,23.13044166505135,16.34927966878654
CASE 1 (53).JPG,1,107,256.0005813760395,11.143679873145446,1.3638490740323905,24.36256263179681,4.867976090611152,11.03953333227492,16.34459952325606
CASE 1 (53).JPG,2,110,54.022714564071705,10.68232536328757,0.22861802761226713,20.008054016093773,5.344463818017327,10.585213314530408,10.914815744739371
CASE 1 (54).JPG,1,65,3782.490783919389,35.117059768898194,4.1580114346732175,91.22079918319521,9.219539927574772,34.57679731091516,16.494648411724874
CASE 1 (54).JPG,2,32,1675.9678601961389,40.29009217537225,2.082127261580394,111.57381727828421,10.40249628961969,39.03102679489188,14.481065763400503
