image,roi,density,determinant,mean_eigen,min_eigen,max_eigen,mean_distance,variance_mean,range_mean
CASE 3 (104).JPG,1,4,0.0009377285899238563,0.9164433732509457,0.0009667868281411657,2.3325301222440706,1.2949314888062333,0.6873325299382093,1.6759576726091847
CASE 3 (104).JPG,2,5,0.018169983904444385,0.5105966462449787,0.06698435043118962,1.247336483277981,1.031357039494977,0.40847731699598305,1.4955092883272385
CASE 3 (104).JPG,3,7,0.6553101981349247,1.1700328402293303,0.251247588454089,1.8457643711112863,1.6441415976373561,1.0028852916251398,2.9550434836882977
CASE 3 (105).JPG,1,57,0.0714333247655185,20.744164063354347,0.0007456483200879084,60.65224542672327,6.30566292584765,20.380231360488455,9.570152142926004
CASE 3 (105).JPG,2,15,0.009079787989313111,15.9097306432487,9.94945709022901e-05,45.73364396030389,5.451034712760587,14.849081933698777,9.610942013004944
CASE 3 (105).JPG,3,71,61.41875837191684,27.991406101387167,0.06516964756509935,70.55064086183636,7.441991884226396,27.59716094502961,13.190883836650656
CASE 3 (106).JPG,1,57,0.012532873473269859,3.7790133430208055,0.0008002959407673448,9.726110025633517,2.2273799208049256,3.7127148633186873,9.482307006795345
CASE 3 (106).JPG,2,15,0.0003952840142970599,1.3583082913960558,9.932186482556623e-05,2.451202648899928,1.7571063936787588,1.2677544053029857,3.206171978992673
CASE 3 (106).JPG,3,71,88.17623324206308,39.07431977311885,0.062393680349851266,103.50717619086532,10.391715132027906,38.52397724110309,13.064607073967641
CASE 3 (107).JPG,1,3,1.2256302199373818e-19,1.3475352057211076,-1.2236892882357562e-17,4.033935982421836,1.5467370061113002,0.8983568038140715,1.6892009839192121
CASE 3 (107).JPG,2,2,0.0,1.0300826511277807,0.0,3.0902479533833422,1.2430301592043818,0.5150413255638903,0.8453822955850919
CASE 3 (107).JPG,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASE 3 (108).JPG,1,2,1.4320173277728139e-33,1.072277294865161,0.0,3.216831884595483,1.2682333942527069,0.5361386474325806,1.200700602598073
CASE 3 (108).JPG,2,13,3.3623979413032923,48.199795721891995,0.01194226093281941,142.61319168249787,11.519841823816979,44.49211912790031,9.678464106973342
CASE 3 (108).JPG,3,10,70.55493057038039,48.91500078010187,0.17387027045311523,143.74820532796213,11.26518396392677,44.023500702091674,10.291697475330276
CASE 3 (109).JPG,1,2,-2.229389727220208e-38,0.04098524552621946,-5.13104169933697e-19,0.12295573657865838,0.2479473095020981,0.02049262276310974,0.23053935186749863
CASE 3 (109).JPG,2,6,0.002122145144905337,0.5311807209117946,0.007811446487447295,1.3903302213660584,0.9441861213190563,0.4426506007598294,1.6610551579009007
CASE 3 (109).JPG,3,22,16.128881346356078,16.954444513085154,0.059122098814238605,44.70134585029938,5.097504542146393,16.18378794430856,11.596283561669429
CASE 3 (11).JPG,1,82,2.671992990747575,23.34015728227899,0.019750458483753987,68.01153463570557,7.046942552371201,23.055521217860957,11.194657966109807
CASE 3 (11).JPG,2,26,0.0193388099370995,1.1002598107714412,0.010065602573028644,2.5318795905907767,1.678352209136949,1.0579421257417703,3.180610716111378
CASE 3 (11).JPG,3,56,0.5612823852273015,2.1463415390016736,0.09665892181968674,5.232630375933478,2.27876640858941,2.108014011519501,4.6476637859999075
CASE 3 (110).JPG,1,6,0.023225052662116448,46.1369600870489,0.00011696407246728388,136.9609655613156,10.646555949836795,38.44746673920742,8.7068890367943
CASE 3 (110).JPG,2,44,10.700998005400312,15.821711536478213,0.0828079462652879,44.47684387050615,5.6629058730579125,15.462127183376445,8.7429736725833
CASE 3 (110).JPG,3,19,45.59811442410267,19.447498332732227,0.31524047013738565,55.41713214852453,5.715053376690852,18.42394578890422,10.528801836880982
CASE 3 (111).JPG,1,23,14.817918720895912,35.06653476515849,0.06736070983451077,102.99645492497673,8.819788312454369,33.54190281884724,10.602515205958936
CASE 3 (111).JPG,2,14,6.4182046285345455,13.361615690331076,0.04904730823761095,36.445282119807906,4.779950938702355,12.407214569593142,9.70403010203732
CASE 3 (111).JPG,3,17,61.211675997948255,21.66422001971877,0.2707142251481305,61.01617812703822,6.3906482827022595,20.3898541362059,10.261992593130772
CASE 3 (112).JPG,1,6,0.0008284241127440646,16.06322858619424,1.0426846353357342e-05,46.48032695862899,4.575428915909871,13.38602382182854,8.031657125275064
CASE 3 (112).JPG,2,8,8.329092557942243,42.23624669735746,0.03989322743805988,124.9985504902837,9.175137379815947,36.95671586018778,10.242077358299644
CASE 3 (112).JPG,3,6,0.000727294887883321,0.4721554611477487,0.009945352957600948,1.3524494203476691,0.9905529264972484,0.3934628842897904,1.4760912901726109
CASE 3 (113).JPG,1,17,0.08945956151072534,9.662536267600684,0.006029024902213738,28.460215216590562,4.013726481447163,9.09415178127123,6.237610539955351
CASE 3 (113).JPG,2,8,0.09255823805299321,13.52819727713913,0.0018759948553195886,39.32819039846769,5.214797650994033,11.83717261749675,6.393228189430219
CASE 3 (113).JPG,3,11,3.389429950745939,8.998610233033023,0.04570037596246123,23.83899462436118,3.3431486988053765,8.180554757302751,8.127898571895022
CASE 3 (114).JPG,1,17,0.41956547292986923,30.70232158938239,0.006295949788407315,91.37133133663204,8.655076593013876,28.896302672359894,9.707109012780647
CASE 3 (114).JPG,2,8,0.0008948785540079795,0.7941052308739326,0.001657885353689669,2.126871389158486,1.2855334315331013,0.6948420770146914,2.5049213212901305
CASE 3 (114).JPG,3,11,0.2534495965364809,1.7616395722083897,0.04831327794306958,3.88698219800657,2.000291858121991,1.6014905201894447,3.951920749724634
CASE 3 (115).JPG,1,54,3.004635821325313,8.648650216392078,0.101008857689653,24.63758904611987,3.4306867892813924,8.48849002719963,9.06216071434516
CASE 3 (115).JPG,2,108,0.20675041123472213,4.07116377089108,0.007952654848295104,9.456294964294369,2.67632614157362,4.033467810049497,8.823464838542629
CASE 3 (115).JPG,3,221,5.94541972751459,5.121072050416768,0.11068681951222814,9.734823897445366,3.051501047710538,5.097899778695427,12.564781815476886
CASE 3 (116).JPG,1,47,11.837854684411132,15.360612605016419,0.20204047548439552,44.56505647644096,4.717484688339294,15.033791060228836,10.287672224259152
CASE 3 (116).JPG,2,33,1.5767722981357533,4.225410424630104,0.05483653634569047,9.637986822019593,2.3051547494366234,4.0973676844897975,8.123204856647193
CASE 3 (116).JPG,3,111,11.012347130795765,9.349795950382822,0.06694613777114711,19.582162703199153,4.080735456279353,9.26556355443343,12.161885984965437
CASE 3 (117).JPG,1,35,14.872675127343872,26.389302010219414,0.13194561834910407,77.58308943239918,8.27493706291454,25.63532195278458,10.014956417583093
CASE 3 (117).JPG,2,33,0.10451481374769318,6.566637833491552,0.002668162745651081,17.452851061925458,2.7050947478549796,6.367648808234233,8.067913957531475
CASE 3 (117).JPG,3,123,2.528522531139997,5.2904194491874215,0.041543722671816496,9.249337146164722,3.443547512357527,5.247407908950123,12.3231639091485
CASE 3 (118).JPG,1,175,2.169276540367482,6.159277021376904,0.06251356098312125,16.28438711231094,2.787915853309075,6.124081152683314,9.990961175931679
CASE 3 (118).JPG,2,323,0.046537770072881846,2.2694865003747773,0.00428925696145166,4.25316614421068,2.4079120833528775,2.2624602263798073,5.078023516882182
CASE 3 (118).JPG,3,77,0.1392293286883347,6.288592082373022,0.004908212165802558,17.212880812969125,2.650751962875371,6.206922055329213,9.847298928328266
CASE 3 (119).JPG,1,44,1.436557724843723,18.695188360787792,0.014593368636648809,54.25664889732428,6.293821932711361,18.270297716224455,10.25635078849995
CASE 3 (119).JPG,2,34,0.014727783237003784,1.3165012107916938,0.004707760212180697,2.8452942960632397,1.8538800321810316,1.277780586944879,2.962806559207428
CASE 3 (119).JPG,3,124,9.698227172985964,7.959776246864831,0.07085707034709543,14.104360649972074,4.173900554464828,7.8955845029384975,11.954960279778808
CASE 3 (12).JPG,1,143,10.295257218316296,14.81800174260541,0.09781036782476976,41.84051552336255,4.956847779422877,14.714379352796973,10.971680617516563
CASE 3 (12).JPG,2,298,0.17309354963848075,2.6381967528940895,0.012458999275354987,5.26173935593914,2.528829131570131,2.6293437436561917,5.617609856469509
CASE 3 (12).JPG,3,55,0.020844320563761128,3.1365594257095477,0.001096543635741931,6.470994226239577,2.7848006586497664,3.079531072514829,4.490592553489799
CASE 3 (120).JPG,1,44,0.24328556786975503,2.8629907070664076,0.014888637417714179,5.7147586103941,2.6222943297594736,2.7979227364512624,4.8362649826781325
CASE 3 (120).JPG,2,34,0.055804440870070526,2.4820564484053285,0.004742355853653839,5.161709198915224,2.407162101700589,2.4090547881581137,4.325602025879552
CASE 3 (120).JPG,3,124,1.8762480910550985,4.376015001947906,0.06088550885080601,9.979107316057846,3.4157287785574124,4.340724558383811,7.006972979558031
CASE 3 (121).JPG,1,77,0.03201011162493299,2.00505827744178,0.00370615545486519,3.6361518525445327,2.1463363663845363,1.979018559552925,4.666973781535767
CASE 3 (121).JPG,2,225,0.5681047537635758,3.3231466965461665,0.026075178270801302,6.683535439964057,2.950969155299852,3.3083771556726305,6.028253696502795
CASE 3 (121).JPG,3,124,0.2244801779201572,6.16321572443542,0.006331780435075892,16.309564423088368,3.6252520374506685,6.113512371819,8.649451935018723
CASE 3 (122).JPG,1,98,0.563383334733301,5.389122823891795,0.020110737828996535,14.170302314879395,2.6655554035479705,5.3341317746684105,8.614058845852371
CASE 3 (122).JPG,2,423,0.89236479679443,3.123780557329376,0.0415887114088056,5.21639545392694,2.835509722217467,3.1163957333167764,6.122255087408874
CASE 3 (122).JPG,3,241,0.29368797484990744,4.128051906228862,0.011432392291881754,9.733467716564212,2.4493794352384515,4.1109230601449225,11.089219435566951
CASE 3 (123).JPG,1,54,1.8471919823332892,16.76826259500992,0.020497174830489854,48.423213256219434,6.437833844683489,16.457739213620854,9.708211260089621
CASE 3 (123).JPG,2,146,0.1473793927845292,2.5656740295607054,0.011675133206442201,5.306497541390353,2.5322249663755465,2.5481009197691926,5.088476234239802
CASE 3 (123).JPG,3,92,0.8507826884444302,2.8371021108797176,0.05386989666208164,5.673976568258839,2.7969490830873824,2.806264044457111,5.080205012143773
CASE 3 (124).JPG,1,20,0.3539134033366669,25.586250672649243,0.015614248451038613,76.44664267812544,7.443804253462527,24.30693813901676,9.466063993638107
CASE 3 (124).JPG,2,5,4.410501571876926e-09,0.36347507130516604,2.2819005257605155e-06,1.088647500219953,0.8996577480418715,0.2907800570441326,0.796770086577553
CASE 3 (124).JPG,3,47,6.64949440601866,5.975527315061206,0.11249458649701984,13.40437242144099,3.3939953512895276,5.848388436017351,12.310933074189805
CASE 3 (125).JPG,1,37,2.0010127843792342,18.674890468365593,0.013434689311359937,53.212183497017605,6.282530856514418,18.17016369895031,10.38034697029296
CASE 3 (125).JPG,2,21,0.24785531704575964,2.9714363196642317,0.018035740585683024,6.906482864165075,2.3400978856913306,2.8299393520611726,5.385198710813062
CASE 3 (125).JPG,3,12,0.15243831400176416,5.856006354906875,0.005278602375699989,15.726435107717299,2.674539794434047,5.368005825331301,6.176037355442261
CASE 3 (126).JPG,1,23,0.1571470584492318,6.194214309049317,0.04949893360885867,18.360229133875897,3.6699866586678196,5.924900643438477,5.356309176155629
CASE 3 (126).JPG,2,16,9.153814098341755,25.051876800010493,0.037018032315259464,71.6682729559652,7.133299907944632,23.486134500009843,10.71905994034399
CASE 3 (126).JPG,3,27,0.14517469872931935,0.8695391849640822,0.10849977667353189,1.7240091140225686,1.4565362822227483,0.8373340299654123,2.6706486547888715
CASE 3 (127).JPG,1,36,0.4150654467133204,7.4150514222978865,0.029465011806907842,21.562388601535567,3.8054046175200003,7.209077771678501,7.127598731123353
CASE 3 (127).JPG,2,70,0.032125211127198745,1.3687973005446563,0.009375325917144508,2.9258999572414095,1.859705509988159,1.3492430533940194,3.3624523642312405
CASE 3 (127).JPG,3,237,3.376961960064549,7.905598873504858,0.029110973169329313,16.770662596879642,4.624920132661993,7.872241916232684,8.091512269043681
CASE 3 (128).JPG,1,86,4.1552356910903425,12.63042085559245,0.053044143890774054,35.640271425754314,4.7528373356410745,12.483555496806494,10.551736644852722
CASE 3 (128).JPG,2,66,0.09088712858129037,5.9379088977290335,0.0023281080004425875,15.251755406031162,2.683223240279134,5.847940581096775,8.049639497849094
CASE 3 (128).JPG,3,252,6.561638361983608,8.321595686953648,0.052496212249320384,17.948226365408264,4.756742065976711,8.288573481846688,8.139108904766863
CASE 3 (129).JPG,1,31,0.1666666884365084,7.716008749682981,0.005411058466108711,21.724830846880845,3.7395181790410628,7.46710524162869,9.846166355502035
CASE 3 (129).JPG,2,42,0.16967776391929396,16.962358233389203,0.0014981673554314474,48.5529287336594,6.133177486425227,16.55849256116566,10.024008509106684
CASE 3 (129).JPG,3,223,13.514152771730732,5.464238043535718,0.24423638522076763,11.214472432324278,3.5293507260229298,5.439734733923452,12.06787821273501
CASE 3 (13).JPG,1,143,0.04668267218885132,4.808782917324417,0.0017426248931966158,12.23511162946666,2.5301331691870645,4.775155064755711,9.844383420534824
CASE 3 (13).JPG,2,298,0.16483039481782277,2.9056416937761935,0.01030847801827979,6.074210259628221,2.7514105106594595,2.8958912182937264,5.9539498833625695
CASE 3 (13).JPG,3,55,0.0058855901560838555,2.7582782017191696,0.00037881496328094464,5.394131859623187,2.686219211300576,2.708127688960639,4.119087582862668
CASE 3 (130).JPG,1,35,0.645011104327032,7.096869067708581,0.01588579755346772,19.155015224421255,3.6831106203719934,6.894101380059759,10.007407420715223
CASE 3 (130).JPG,2,51,0.08198529952419605,16.87474283808372,0.0007290589786432078,48.29502808821821,6.022249676162474,16.543865527533043,9.814672803071865
CASE 3 (130).JPG,3,298,14.383502060381671,11.563377161872063,0.08299125672164728,28.532999138081177,4.698919297753651,11.524573882805383,12.684940187914522
CASE 3 (131).JPG,1,66,0.42431514375314344,15.08687378646493,0.015436146636300095,44.62925716930386,6.239899303565201,14.858284789700305,8.613162222357028
CASE 3 (131).JPG,2,88,0.37151173710079866,4.070181838659566,0.018350182820718,10.20909380516914,2.7123732839727874,4.023929772311161,9.158931097905686
CASE 3 (131).JPG,3,309,3.0086808260516715,8.345413555049886,0.04339611342688477,21.814679515038392,3.663844806937409,8.318405744192118,11.66230466870192
CASE 3 (132).JPG,1,66,0.13860153694358152,15.040790992640211,0.005550323798037781,44.55636870053603,6.2267135767267385,14.812900220024453,8.362639042459886
CASE 3 (132).JPG,2,88,0.0041660141562551165,3.871313734595633,0.0002813033792277715,10.155345796367595,2.579210749006538,3.8273215330661365,8.538964352486696
CASE 3 (132).JPG,3,309,15.708903266305613,11.626747519100926,0.06686412111239964,25.656242112662365,4.821759447538085,11.589120504476009,13.289460655682708
CASE 3 (133).JPG,1,29,0.4936621266090061,6.621192347877763,0.01455792229128211,17.9610315199975,3.766698854363879,6.392875370364738,7.613989918853455
CASE 3 (133).JPG,2,5,0.06818260752577529,2.039195663147332,0.07222662636172376,5.884949591029807,2.105203979159932,1.6313565305178643,2.8046967663824796
CASE 3 (133).JPG,3,7,0.007288975557412084,1.6925590838143656,0.001582695425855572,3.893135837151955,2.0255799293421273,1.450764928983742,2.991334467868564
CASE 3 (134).JPG,1,25,0.36939883528397294,5.702314167217074,0.034145963127023914,16.413698999810148,3.0683313927410114,5.474221600528394,7.161845431217294
CASE 3 (134).JPG,2,4,0.0002129216387476624,0.9834451860331065,0.00013808638258426778,2.271321727251979,1.425348116054471,0.7375838895248302,1.7852171973877695
CASE 3 (134).JPG,3,52,61.0646514144788,18.052048254057926,0.12502629725287015,42.553447795426415,6.178078776361169,17.70489347994142,13.867049073732389
CASE 3 (135).JPG,1,25,0.052379589681906404,5.576343998426527,0.008745605478537137,16.354062598603157,2.9930141089250064,5.353290238489464,6.748022938801363
CASE 3 (135).JPG,2,20,0.23579166962579273,25.78874168589969,0.0032824307316766865,76.42298365301875,7.454237654539533,24.499304601604702,9.64817862655861
CASE 3 (135).JPG,3,106,5.562061496870628,6.991142093323663,0.05559927611125737,13.516770905593933,4.277132618834466,6.925187922631928,8.237550364763722
CASE 3 (136).JPG,1,58,0.13489786278113652,19.83697501274096,0.0017691760053197513,58.19901375941929,6.65483255839713,19.494958202176473,9.906453015271232
CASE 3 (136).JPG,2,60,0.17054013962458361,1.8645525509818555,0.02326037841441364,3.4375363322838863,2.105840144537298,1.8334766751321567,4.478546853237726
CASE 3 (136).JPG,3,113,2.0764088786664394,3.7612491399147694,0.08283240411184548,8.109946037982862,3.0436877530257456,3.727963749296055,6.669886984769984
CASE 3 (137).JPG,1,54,0.5494562577330782,11.38393004458608,0.013303337456619027,32.88243200200468,4.158154145753126,11.1731165252419,9.924350683272177
CASE 3 (137).JPG,2,21,0.6818000612565722,16.899561880065484,0.008825795827250023,49.117069956947084,5.539355879793356,16.0948208381576,8.137225075445372
CASE 3 (137).JPG,3,52,24.406462205448562,11.878948753059982,0.14622234335618337,29.91012759287262,4.9089092543202755,11.650507430885753,12.225041310774444
CASE 3 (138).JPG,1,65,17.119950433004753,32.82884096220052,0.12142702058743016,96.91024841626346,9.430901555678428,32.323781870474356,10.345218150667208
CASE 3 (138).JPG,2,7,0.005406482783552408,0.9662172408951663,0.007104380765994059,2.598706716536826,1.4377509710313663,0.828186206481572,2.1842299752271948
CASE 3 (138).JPG,3,30,2.492996523191626,2.8504155188984206,0.15180369995153953,5.302063643080787,2.6965408857249304,2.755401668268474,5.143276772157902
CASE 3 (139).JPG,1,65,6.257889679541449,7.4323300246849096,0.12730314586744543,19.67066725691729,3.0732702613775618,7.317986485843601,10.398129949680953
CASE 3 (139).JPG,2,7,0.011223300187106228,1.214295820235011,0.006527464367788262,3.077696525767725,1.6805029082817458,1.040824988772866,2.3740637114528136
CASE 3 (139).JPG,3,30,2.7079033769956595,2.9687365887831194,0.1510500397003991,5.48934035152678,2.7193505925522397,2.869778702490347,5.168202211507682
CASE 3 (14).JPG,1,127,0.30261825682986765,10.086161128146047,0.012203899884460969,29.402933408188897,3.621345531144068,10.006742536585849,9.835093206639334
CASE 3 (14).JPG,2,115,0.04552237913909325,2.393088691166573,0.0041404100821287315,4.957216940883914,2.362577554734179,2.372279224286864,5.665691735895948
CASE 3 (14).JPG,3,217,0.40315312534242453,2.203611073586896,0.040033887538424295,4.1360196022829205,2.244447627114941,2.193456183846866,6.350708470816862
CASE 3 (140).JPG,1,44,5.478103529890434,22.368049069573328,0.10099093352950492,66.18356430151799,7.1391433044783446,21.859684317992134,8.546198302512268
CASE 3 (140).JPG,2,10,0.004377571680823785,1.0003140974694693,0.002080867020861674,1.8796511787422705,1.4148892484236524,0.9002826877225222,2.36475889043267
CASE 3 (140).JPG,3,39,3.6621283783498746,3.9181380750349852,0.18255962887049218,9.448856737017607,3.045833260084855,3.8176729961879374,7.061645470982597
CASE 3 (141).JPG,1,70,0.04274214666870747,22.033483676197992,0.001118651206264845,65.51613797603844,7.39072991125412,21.7187196236809,9.691397530296703
CASE 3 (141).JPG,2,69,0.4880299411168306,1.7986357471770436,0.0706557344183465,3.089736141330157,2.002822610960713,1.772568562435347,5.406461255490374
CASE 3 (141).JPG,3,184,1.4648214387104996,4.767750936273281,0.03228763701388715,9.490740112237594,3.572146148903757,4.7418392464022325,8.019807891126105
CASE 3 (142).JPG,1,70,0.028223158523801927,9.462311127247734,0.0013166964220098078,27.60925283387251,3.354176936420626,9.327135254001336,9.922487829648768
CASE 3 (142).JPG,2,69,0.26671170530738936,1.3587961392725194,0.07066336689981867,2.4897504038627107,1.912824681176898,1.3391034416019025,3.51021456893765
CASE 3 (142).JPG,3,184,0.5993048012925478,3.799153672654778,0.03214757415387057,9.377285924081018,3.1314205212086152,3.778506098346872,6.287943554074921
CASE 3 (143).JPG,1,17,16.904666203030143,35.12842411729657,0.09572660116523776,103.58472691533679,9.16665496059395,33.06204622804385,10.411853989960845
CASE 3 (143).JPG,2,10,0.16047886950938942,1.9786083934422063,0.08260167243616258,5.4999854614649974,2.130782511217301,1.780747554097986,3.905630099442624
CASE 3 (143).JPG,3,2,0.0,1.4191597652225134,9.500065275548369e-20,4.25747929566754,1.4590200985023372,0.7095798826112564,1.4108321374808905
CASE 3 (144).JPG,1,2,0.0,0.371193482384339,0.0,1.113580447153017,0.7461837733269925,0.1855967411921695,0.49745584888466166
CASE 3 (144).JPG,2,11,4.128234515795832,10.250671598030936,0.06943926371932437,28.604171994348,4.287432420341427,9.318792361846302,6.943987507056654
CASE 3 (144).JPG,3,3,-6.772890448394304e-19,0.5351511466315438,-3.434335343923024e-16,1.5918291932524848,0.9773954352701374,0.3567674310876961,1.1606117820996726
CASE 3 (15).JPG,1,33,12.235497379432156,28.452854066909524,0.09603816930312342,83.74113988183187,8.114936240341022,27.59064636791227,10.682370509788294
CASE 3 (15).JPG,2,19,0.0014786101859863155,0.8216969163147253,0.01692164084933405,2.411941094383635,1.260006275018717,0.7784497101928979,2.2812125392286386
CASE 3 (15).JPG,3,22,4.891719799818188,4.93594840191227,0.1247491818045642,11.173765029053122,3.585072868186577,4.711587110916258,5.39888633646363
CASE 3 (16).JPG,1,36,2.5078043795616347,16.459221103014542,0.0210846286817705,46.815995388069815,6.47156312419441,16.00202051681972,10.795448145146276
CASE 3 (16).JPG,2,31,0.12695283857495043,3.0500649391534833,0.009229623396580955,7.241508535344588,2.6107904060538565,2.951675747567888,5.294027342856654
CASE 3 (16).JPG,3,45,1.0318692529183007,4.945962135408023,0.034308178742625074,12.37270472873303,3.417642464965097,4.836051865732288,6.995576840771835
CASE 3 (17).JPG,1,87,0.327182515936648,4.805655678132421,0.016922679914258432,12.901456512571912,2.4897837158718406,4.750418256544692,8.780560703488478
CASE 3 (17).JPG,2,40,0.21997793838027843,2.1419404871643626,0.02163634083310706,3.4959266586479867,2.2490736511050415,2.0883919749852526,4.318027326595253
CASE 3 (17).JPG,3,73,17.040913048799396,12.16593443785919,0.08018551023504727,29.119451101836965,5.440351467191865,11.999277801724133,12.00170895860578
CASE 3 (18).JPG,1,41,24.72854524986117,15.667237677207877,0.1306926834668521,42.40948550513712,5.498513257487671,15.285109928983315,12.256829343382933
CASE 3 (18).JPG,2,25,0.007173209611869863,1.4736570301062313,0.001602491292960959,2.8471939337426306,1.798038427094533,1.4147107489019823,3.7038826908347002
CASE 3 (18).JPG,3,32,5.436419851003508,16.46882673516915,0.039730197565302286,46.41895770580502,5.775281681726587,15.954175899695104,10.530577050414708
CASE 3 (19).JPG,1,25,2.013600284973479,9.087668342063788,0.028834993984221513,24.368511816955667,4.619523281425405,8.724161608381236,7.775147469229988
CASE 3 (19).JPG,2,61,0.7160655695847411,3.379767942468245,0.02863225385249457,5.7951779162004,2.8247046378708816,3.324361910624505,6.695392533826461
CASE 3 (19).JPG,3,7,0.0014231502602494997,22.485164119445496,0.00031023085693336486,67.38710692331313,6.393589883292736,19.272997816667562,7.4622788164229545
CASE 3 (2).JPG,1,26,4.877513296382088,27.666429132247217,0.0819779945679312,82.19343361763855,7.569409229000543,26.602335704083856,10.081321386813428
CASE 3 (2).JPG,2,16,0.02933669501111794,0.9238869372938646,0.039000546700530075,2.422097922735208,1.4474309986283795,0.8661440037129985,2.3602915990829394
CASE 3 (2).JPG,3,62,0.27229428516466214,2.1967961296903225,0.08903825338300736,5.9908787992247925,2.2264082001316545,2.1613639340501565,5.426915529583916
CASE 3 (20).JPG,1,14,0.2764290430850739,6.8858160680807226,0.021128860158913607,19.981565447382625,3.4911018420468136,6.39397206321781,7.365580993786982
CASE 3 (20).JPG,2,12,0.1731305422336043,3.017545371947119,0.014187133915744584,7.38628593070954,2.64997689932594,2.7660832576181917,3.857167089123863
CASE 3 (20).JPG,3,36,22.591747511278353,14.772410317741368,0.09093577525605845,37.62298306950224,5.777429134263334,14.362065586692994,12.208655812312836
CASE 3 (21).JPG,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASE 3 (21).JPG,2,4,0.007709021449895294,4.464877177519042,0.001104561692074416,12.85041141133528,2.6512092435818215,3.348657883139278,3.519893387690138
CASE 3 (21).JPG,3,8,1.530732112312889,15.07366500187242,0.017693914110114704,43.2007481307923,4.4545276159135945,13.189456876638351,8.615231959133407
CASE 3 (22).JPG,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASE 3 (22).JPG,2,4,0.7381973387933797,4.587748145262095,0.07948321310144175,12.967553478872574,2.7526515921103147,3.440811108946574,3.746196780031705
CASE 3 (22).JPG,3,8,7.7245128267364604,16.261926061438164,0.03947983198066703,44.33293912554499,4.848219927258413,14.229185303758392,9.6827050089053
CASE 3 (23).JPG,1,23,3.6077080471330127,16.1177772196346,0.048401123717467395,46.70914690752081,5.406065675591687,15.417004297041805,10.012801113325779
CASE 3 (23).JPG,2,45,2.0959561792822927,3.7399117478666604,0.11268535172821803,9.05231940644092,3.128303119897895,3.656802597914068,5.541464619404816
CASE 3 (23).JPG,3,107,2.818332503767344,8.052754734949412,0.04250536095605346,20.95097303151228,3.940057895788608,7.977495344903159,11.22724628279945
